merchant_id;sample_order_count;consents;created_at;review;shops
7114221;0;{"terms_of_service":{"agreed_at":"2020-04-29 17:49:33","agreed":true},"privacy_policy":{"agreed_at":"2020-04-29 17:49:33","agreed":true},"intellectual_property":{"agreed_at":"2020-04-29 17:49:33","agreed":true}};Wed Apr 29 2020 20:49:33 GMT+0300 (EEST);{"skipped":{"products":0,"orders":0},"ratings":[],"shared":false,"updated":false,"type":"A"};[{"shop_id":"1678927","shop_data":{"branding":{"brand":"My new store","countries":[{"code":"US"},{"code":"GB"},{"code":"DE"}]},"import":{"setting":1},"orders_routing":{"enabled":false,"max_item_price_increase":200,"only_same_blueprint":false,"strict_colors":false}}},{"shop_id":"1680006","shop_data":{"branding":{"brand":"My new store","countries":[{"code":"US"},{"code":"GB"},{"code":"DE"}]},"import":{"setting":1},"orders_routing":{"enabled":false,"max_item_price_increase":200,"only_same_blueprint":false,"strict_colors":false}}}]
7045803;0;{"terms_of_service":{"agreed_at":"2020-03-09 07:34:50","agreed":true},"privacy_policy":{"agreed_at":"2020-03-09 07:34:50","agreed":true},"intellectual_property":{"agreed_at":"2020-03-09 07:34:50","agreed":true}};Mon Mar 09 2020 09:34:50 GMT+0200 (EET);{"skipped":{"products":0,"orders":0},"ratings":[],"shared":false,"updated":false,"type":"A"};[{"shop_id":"1592205","shop_data":{"branding":{"brand":"Art of Erica Nicole","countries":[{"code":"US"},{"code":"GB"},{"code":"DE"}]},"import":{"setting":1}}}]
7279567;0;{"terms_of_service":{"agreed_at":"2020-08-02 08:35:23","agreed":true},"privacy_policy":{"agreed_at":"2020-08-02 08:35:23","agreed":true},"intellectual_property":{"agreed_at":"2020-08-02 08:35:23","agreed":true}};Sun Aug 02 2020 11:35:23 GMT+0300 (EEST);{"skipped":{"products":4,"orders":0},"ratings":[{"created_at":1597104791,"rating":1,"feedback":""}],"shared":false,"updated":1597104791,"type":"B"};[{"shop_id":"1891264","shop_data":{"branding":{"brand":"4nderworld","countries":[{"code":"US"},{"code":"GB"},{"code":"DE"}]},"import":{"setting":1},"orders_routing":{"enabled":false,"max_item_price_increase":200,"only_same_blueprint":false,"strict_colors":false}}},{"shop_id":"1897486","shop_data":{"branding":{"brand":"Slimpify","countries":[{"code":"US"},{"code":"GB"},{"code":"DE"}]},"import":{"setting":1},"orders_routing":{"enabled":false,"max_item_price_increase":200,"only_same_blueprint":false,"strict_colors":false}}}]
7342618;0;{"terms_of_service":{"agreed_at":"2020-08-25 09:06:55","agreed":true},"privacy_policy":{"agreed_at":"2020-08-25 09:06:55","agreed":true},"intellectual_property":{"agreed_at":"2020-08-25 09:06:55","agreed":true}};Tue Aug 25 2020 12:06:55 GMT+0300 (EEST);{"skipped":{"products":0,"orders":0},"ratings":[],"shared":false,"updated":false,"type":"B"};[{"shop_id":"1966459","shop_data":{"branding":{"brand":"DarkKnights GamingGuild","countries":[{"code":"US"},{"code":"GB"},{"code":"DE"}]},"import":{"setting":1},"orders_routing":{"enabled":false,"max_item_price_increase":200,"only_same_blueprint":false,"strict_colors":false}}}]
7295631;4;{"terms_of_service":{"agreed_at":"2020-08-08 13:33:01","agreed":true},"privacy_policy":{"agreed_at":"2020-08-08 13:33:01","agreed":true},"intellectual_property":{"agreed_at":"2020-08-08 13:33:01","agreed":true}};Sat Aug 08 2020 16:33:01 GMT+0300 (EEST);{"skipped":{"products":3,"orders":0},"ratings":[{"created_at":1597351756,"rating":5,"feedback":""}],"shared":false,"updated":1597351756,"type":"A"};[{"shop_id":"1910603","shop_data":{"branding":{"brand":"Neighborhood Weirdos ","countries":[{"code":"US"},{"code":"GB"},{"code":"DE"}]},"import":{"setting":1},"orders_routing":{"enabled":true,"max_item_price_increase":200,"only_same_blueprint":true,"strict_colors":false}}}]
7136676;0;{"terms_of_service":{"agreed_at":"2020-05-14 17:50:53","agreed":true},"privacy_policy":{"agreed_at":"2020-05-14 17:50:53","agreed":true},"intellectual_property":{"agreed_at":"2020-05-14 17:50:53","agreed":true}};Thu May 14 2020 20:50:53 GMT+0300 (EEST);{"skipped":{"products":0,"orders":0},"ratings":[{"created_at":1589482190,"rating":5,"feedback":""}],"shared":false,"updated":1589482190,"type":"A"};[{"shop_id":"1707697","shop_data":{"branding":{"brand":"infamissBearClothing","countries":[{"code":"US"},{"code":"GB"},{"code":"DE"}]},"import":{"setting":1},"orders_routing":{"enabled":false,"max_item_price_increase":200,"only_same_blueprint":false,"strict_colors":false}}}]
7053444;0;{"terms_of_service":{"agreed_at":"2020-03-13 21:29:38","agreed":true},"privacy_policy":{"agreed_at":"2020-03-13 21:29:38","agreed":true},"intellectual_property":{"agreed_at":"2020-03-13 21:29:38","agreed":true}};Fri Mar 13 2020 23:29:38 GMT+0200 (EET);{"skipped":{"products":0,"orders":0},"ratings":[],"shared":false,"updated":false,"type":"A"};[{"shop_id":"1601540","shop_data":{"branding":{"brand":"HomeandStudio","countries":[{"code":"US"},{"code":"GB"},{"code":"DE"}]},"import":{"setting":1}}},{"shop_id":"1601571","shop_data":{"branding":{"brand":"HomeandStudio","countries":[{"code":"US"},{"code":"GB"},{"code":"DE"}]},"import":{"setting":1}}}]
7142284;0;{"terms_of_service":{"agreed_at":"2020-05-18 18:37:27","agreed":true},"privacy_policy":{"agreed_at":"2020-05-18 18:37:27","agreed":true},"intellectual_property":{"agreed_at":"2020-05-18 18:37:27","agreed":true}};Mon May 18 2020 21:37:27 GMT+0300 (EEST);{"skipped":{"products":0,"orders":0},"ratings":[{"created_at":1592943602,"rating":5,"feedback":""}],"shared":false,"updated":1592943602,"type":"A"};[{"shop_id":"1714948","shop_data":{"branding":{"brand":"TravelByFrame","countries":[{"code":"US"},{"code":"GB"},{"code":"DE"}]},"import":{"setting":1},"orders_routing":{"enabled":false,"max_item_price_increase":200,"only_same_blueprint":false,"strict_colors":false}}}]
7357729;0;{"terms_of_service":{"agreed_at":"2020-08-30 13:28:40","agreed":true},"privacy_policy":{"agreed_at":"2020-08-30 13:28:40","agreed":true},"intellectual_property":{"agreed_at":"2020-08-30 13:28:40","agreed":true}};Sun Aug 30 2020 16:28:40 GMT+0300 (EEST);{"skipped":{"products":0,"orders":0},"ratings":[],"shared":false,"updated":false,"type":"A"};[{"shop_id":"1984254","shop_data":{"branding":{"brand":"Kreative Designs Boutique","countries":[{"code":"US"},{"code":"GB"},{"code":"DE"}]},"import":{"setting":1},"orders_routing":{"enabled":false,"max_item_price_increase":200,"only_same_blueprint":false,"strict_colors":false}}}]
7052911;0;{"terms_of_service":{"agreed_at":"2020-03-13 14:02:12","agreed":true},"privacy_policy":{"agreed_at":"2020-03-13 14:02:12","agreed":true},"intellectual_property":{"agreed_at":"2020-03-13 14:02:12","agreed":true}};Fri Mar 13 2020 16:02:12 GMT+0200 (EET);{"skipped":{"products":0,"orders":0},"ratings":[],"shared":false,"updated":1585837722,"type":"B"};[{"shop_id":"1600867","shop_data":{"branding":{"brand":"Ohana Shirt Shop","countries":[{"code":"US"},{"code":"GB"},{"code":"DE"}]},"import":{"setting":1},"orders_routing":{"enabled":false,"max_item_price_increase":200,"only_same_blueprint":false,"strict_colors":false}}}]
7048939;0;{"terms_of_service":{"agreed_at":"2020-03-11 02:17:58","agreed":true},"privacy_policy":{"agreed_at":"2020-03-11 02:17:58","agreed":true},"intellectual_property":{"agreed_at":"2020-03-11 02:17:58","agreed":true}};Wed Mar 11 2020 04:17:58 GMT+0200 (EET);{"skipped":{"products":0,"orders":0},"ratings":[],"shared":false,"updated":false,"type":"B"};[{"shop_id":"1596015","shop_data":{"branding":{"brand":"Saxophone Sam Merch","countries":[{"code":"US"},{"code":"GB"},{"code":"DE"}]},"import":{"setting":1}}}]
7302798;0;{"terms_of_service":{"agreed_at":"2020-08-11 05:15:49","agreed":true},"privacy_policy":{"agreed_at":"2020-08-11 05:15:49","agreed":true},"intellectual_property":{"agreed_at":"2020-08-11 05:15:49","agreed":true}};Tue Aug 11 2020 08:15:49 GMT+0300 (EEST);{"skipped":{"products":0,"orders":0},"ratings":[],"shared":false,"updated":false,"type":"B"};[{"shop_id":"1919104","shop_data":{"branding":{"brand":"My new store","countries":[{"code":"US"},{"code":"GB"},{"code":"DE"}]},"import":{"setting":1},"orders_routing":{"enabled":false,"max_item_price_increase":200,"only_same_blueprint":false,"strict_colors":false}}}]
7358891;0;{"terms_of_service":{"agreed_at":"2020-08-30 20:45:21","agreed":true},"privacy_policy":{"agreed_at":"2020-08-30 20:45:21","agreed":true},"intellectual_property":{"agreed_at":"2020-08-30 20:45:21","agreed":true}};Sun Aug 30 2020 23:45:21 GMT+0300 (EEST);{"skipped":{"products":0,"orders":0},"ratings":[],"shared":false,"updated":false,"type":"A"};[{"shop_id":"1985634","shop_data":{"branding":{"brand":"RockyRoadArt","countries":[{"code":"US"},{"code":"GB"},{"code":"DE"}]},"import":{"setting":1},"orders_routing":{"enabled":false,"max_item_price_increase":200,"only_same_blueprint":false,"strict_colors":false}}}]
7227175;0;{"terms_of_service":{"agreed_at":"2020-07-08 15:12:34","agreed":true},"privacy_policy":{"agreed_at":"2020-07-08 15:12:34","agreed":true},"intellectual_property":{"agreed_at":"2020-07-08 15:12:34","agreed":true}};Wed Jul 08 2020 18:12:34 GMT+0300 (EEST);{"skipped":{"products":0,"orders":0},"ratings":[],"shared":false,"updated":false,"type":"B"};[{"shop_id":"1825570","shop_data":{"branding":{"brand":"Ms.Kay_FashionHub","countries":[{"code":"US"},{"code":"GB"},{"code":"DE"}]},"import":{"setting":1},"orders_routing":{"enabled":false,"max_item_price_increase":200,"only_same_blueprint":false,"strict_colors":false}}}]
7219211;0;{"terms_of_service":{"agreed_at":"2020-07-04 06:43:49","agreed":true},"privacy_policy":{"agreed_at":"2020-07-04 06:43:49","agreed":true},"intellectual_property":{"agreed_at":"2020-07-04 06:43:49","agreed":true}};Sat Jul 04 2020 09:43:49 GMT+0300 (EEST);{"skipped":{"products":1,"orders":0},"ratings":[],"shared":false,"updated":1596613976,"type":"B"};[{"shop_id":"1815205","shop_data":{"branding":{"brand":"My new store","countries":[{"code":"US"},{"code":"GB"},{"code":"DE"}]},"import":{"setting":1},"orders_routing":{"enabled":false,"max_item_price_increase":200,"only_same_blueprint":false,"strict_colors":false}}}]
7201581;0;{"terms_of_service":{"agreed_at":"2020-06-24 04:17:19","agreed":true},"privacy_policy":{"agreed_at":"2020-06-24 04:17:19","agreed":true},"intellectual_property":{"agreed_at":"2020-06-24 04:17:19","agreed":true}};Wed Jun 24 2020 07:17:15 GMT+0300 (EEST);{"skipped":{"products":0,"orders":0},"ratings":[],"shared":false,"updated":false,"type":"A"};[{"shop_id":"1792116","shop_data":{"branding":{"brand":"FIORN","countries":[{"code":"US"},{"code":"GB"},{"code":"DE"}]},"import":{"setting":1},"orders_routing":{"enabled":false,"max_item_price_increase":200,"only_same_blueprint":false,"strict_colors":false}}}]
7359524;0;{"terms_of_service":{"agreed_at":"2020-08-31 01:56:01","agreed":true},"privacy_policy":{"agreed_at":"2020-08-31 01:56:01","agreed":true},"intellectual_property":{"agreed_at":"2020-08-31 01:56:01","agreed":true}};Mon Aug 31 2020 04:56:01 GMT+0300 (EEST);{"skipped":{"products":6,"orders":0},"ratings":[],"shared":false,"updated":1598845607,"type":"B"};[{"shop_id":"1986382","shop_data":{"branding":{"brand":"Feminist Meaning","countries":[{"code":"US"},{"code":"GB"},{"code":"DE"}]},"import":{"setting":1},"orders_routing":{"enabled":false,"max_item_price_increase":200,"only_same_blueprint":false,"strict_colors":false}}}]
7255756;2;{"terms_of_service":{"agreed_at":"2020-07-22 21:14:36","agreed":true},"privacy_policy":{"agreed_at":"2020-07-22 21:14:36","agreed":true},"intellectual_property":{"agreed_at":"2020-07-22 21:14:36","agreed":true}};Thu Jul 23 2020 00:14:36 GMT+0300 (EEST);{"skipped":{"products":0,"orders":0},"ratings":[{"created_at":1595457023,"rating":5,"feedback":""}],"shared":false,"updated":1595457023,"type":"B"};[{"shop_id":"1862099","shop_data":{"branding":{"brand":"MPWR","countries":[{"code":"US"},{"code":"GB"},{"code":"DE"}]},"import":{"setting":1},"orders_routing":{"enabled":false,"max_item_price_increase":200,"only_same_blueprint":false,"strict_colors":false}}}]
7158456;0;{"terms_of_service":{"agreed_at":"2020-06-28 14:33:46","agreed":true},"privacy_policy":{"agreed_at":"2020-06-28 14:33:46","agreed":true},"intellectual_property":{"agreed_at":"2020-06-28 14:33:46","agreed":true}};Sat May 30 2020 02:35:43 GMT+0300 (EEST);{"skipped":{"products":26,"orders":9},"ratings":[{"created_at":1594147791,"rating":4,"feedback":""}],"shared":false,"updated":1594147791,"type":"B"};[{"shop_id":"1735807","shop_data":{"branding":{"brand":"Irene de Prada PetToonies","countries":[{"code":"US"},{"code":"GB"},{"code":"DE"}]},"import":{"setting":1},"orders_routing":{"enabled":false,"max_item_price_increase":200,"only_same_blueprint":false,"strict_colors":false}}}]
7082973;0;{"terms_of_service":{"agreed_at":"2020-04-06 10:34:58","agreed":true},"privacy_policy":{"agreed_at":"2020-04-06 10:34:58","agreed":true},"intellectual_property":{"agreed_at":"2020-04-06 10:34:58","agreed":true}};Mon Apr 06 2020 13:34:58 GMT+0300 (EEST);{"skipped":{"products":0,"orders":0},"ratings":[],"shared":false,"updated":false,"type":"A"};[{"shop_id":"1638952","shop_data":{"branding":{"brand":"Persona Roma","countries":[{"code":"US"},{"code":"GB"},{"code":"DE"}]},"import":{"setting":1},"orders_routing":{"enabled":false,"max_item_price_increase":200,"only_same_blueprint":false,"strict_colors":false}}},{"shop_id":"1640496","shop_data":{"branding":{"brand":"Persona Roma","countries":[{"code":"US"},{"code":"GB"},{"code":"DE"}]},"import":{"setting":1},"orders_routing":{"enabled":false,"max_item_price_increase":200,"only_same_blueprint":false,"strict_colors":false}}},{"shop_id":"1640498","shop_data":{"branding":{"brand":"Persona Roma","countries":[{"code":"US"},{"code":"GB"},{"code":"DE"}]},"import":{"setting":1},"orders_routing":{"enabled":false,"max_item_price_increase":200,"only_same_blueprint":false,"strict_colors":false}}}]
7177899;0;{"terms_of_service":{"agreed_at":"2020-06-10 22:28:49","agreed":true},"privacy_policy":{"agreed_at":"2020-06-10 22:28:49","agreed":true},"intellectual_property":{"agreed_at":"2020-06-10 22:28:49","agreed":true}};Thu Jun 11 2020 01:28:49 GMT+0300 (EEST);{"skipped":{"products":0,"orders":0},"ratings":[],"shared":false,"updated":false,"type":"B"};[{"shop_id":"1760849","shop_data":{"branding":{"brand":"My new store","countries":[{"code":"US"},{"code":"GB"},{"code":"DE"}]},"import":{"setting":1},"orders_routing":{"enabled":false,"max_item_price_increase":200,"only_same_blueprint":false,"strict_colors":false}}},{"shop_id":"1760903","shop_data":{"branding":{"brand":"My new store","countries":[{"code":"US"},{"code":"GB"},{"code":"DE"}]},"import":{"setting":1},"orders_routing":{"enabled":false,"max_item_price_increase":200,"only_same_blueprint":false,"strict_colors":false}}}]
7307580;0;{"terms_of_service":{"agreed_at":"2020-08-12 17:41:16","agreed":true},"privacy_policy":{"agreed_at":"2020-08-12 17:41:16","agreed":true},"intellectual_property":{"agreed_at":"2020-08-12 17:41:16","agreed":true}};Wed Aug 12 2020 20:41:16 GMT+0300 (EEST);{"skipped":{"products":0,"orders":0},"ratings":[],"shared":false,"updated":false,"type":"A"};[{"shop_id":"1924700","shop_data":{"branding":{"brand":"Blissify","countries":[{"code":"US"},{"code":"GB"},{"code":"DE"}]},"import":{"setting":1},"orders_routing":{"enabled":false,"max_item_price_increase":200,"only_same_blueprint":false,"strict_colors":false}}},{"shop_id":"1924710","shop_data":{"branding":{"brand":"Blissify","countries":[{"code":"US"},{"code":"GB"},{"code":"DE"}]},"import":{"setting":1},"orders_routing":{"enabled":false,"max_item_price_increase":200,"only_same_blueprint":false,"strict_colors":false}}}]
7085725;0;{"terms_of_service":{"agreed_at":"2020-04-08 18:57:32","agreed":true},"privacy_policy":{"agreed_at":"2020-04-08 18:57:32","agreed":true},"intellectual_property":{"agreed_at":"2020-04-08 18:57:32","agreed":true}};Wed Apr 08 2020 21:57:32 GMT+0300 (EEST);{"skipped":{"products":0,"orders":0},"ratings":[],"shared":false,"updated":false,"type":"B"};[{"shop_id":"1642549","shop_data":{"branding":{"brand":"My new store","countries":[{"code":"US"},{"code":"GB"},{"code":"DE"}]},"import":{"setting":1},"orders_routing":{"enabled":false,"max_item_price_increase":200,"only_same_blueprint":false,"strict_colors":false}}}]
7304936;0;{"terms_of_service":{"agreed_at":"2020-08-11 19:51:00","agreed":true},"privacy_policy":{"agreed_at":"2020-08-11 19:51:00","agreed":true},"intellectual_property":{"agreed_at":"2020-08-11 19:51:00","agreed":true}};Tue Aug 11 2020 22:51:00 GMT+0300 (EEST);{"skipped":{"products":0,"orders":0},"ratings":[],"shared":false,"updated":false};[{"shop_id":"1921554","shop_data":{"branding":{"brand":"My new store","countries":[{"code":"US"},{"code":"GB"},{"code":"DE"}]},"import":{"setting":1},"orders_routing":{"enabled":false,"max_item_price_increase":200,"only_same_blueprint":false,"strict_colors":false}}}]
7053993;0;{"terms_of_service":{"agreed_at":"2020-03-14 05:21:04","agreed":true},"privacy_policy":{"agreed_at":"2020-03-14 05:21:04","agreed":true},"intellectual_property":{"agreed_at":"2020-03-14 05:21:04","agreed":true}};Sat Mar 14 2020 07:21:04 GMT+0200 (EET);{"skipped":{"products":0,"orders":0},"ratings":[],"shared":false,"updated":false,"type":"B"};[{"shop_id":"1602215","shop_data":{"branding":{"brand":"My new store","countries":[{"code":"US"},{"code":"GB"},{"code":"DE"}]},"import":{"setting":1}}}]
7200894;0;{"terms_of_service":{"agreed_at":"2020-06-23 20:48:44","agreed":true},"privacy_policy":{"agreed_at":"2020-06-23 20:48:44","agreed":true},"intellectual_property":{"agreed_at":"2020-06-23 20:48:44","agreed":true}};Tue Jun 23 2020 23:48:44 GMT+0300 (EEST);{"skipped":{"products":0,"orders":0},"ratings":[],"shared":false,"updated":false,"type":"B"};[{"shop_id":"1791235","shop_data":{"branding":{"brand":"My new store","countries":[{"code":"US"},{"code":"GB"},{"code":"DE"}]},"import":{"setting":1},"orders_routing":{"enabled":false,"max_item_price_increase":200,"only_same_blueprint":false,"strict_colors":false}}}]
